model,scenario,variant,frequency,variable,grid_type,version,filename,start_year,start_month,start_day,end_year,end_month,end_day
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_208101010130-208112312230.nc,2081,1,1,2081,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_208201010130-208212312230.nc,2082,1,1,2082,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_208301010130-208312312230.nc,2083,1,1,2083,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_208401010130-208412312230.nc,2084,1,1,2084,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_208501010130-208512312230.nc,2085,1,1,2085,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_208601010130-208612312230.nc,2086,1,1,2086,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_208701010130-208712312230.nc,2087,1,1,2087,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_208801010130-208812312230.nc,2088,1,1,2088,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_208901010130-208912312230.nc,2089,1,1,2089,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209001010130-209012312230.nc,2090,1,1,2090,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209101010130-209112312230.nc,2091,1,1,2091,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209201010130-209212312230.nc,2092,1,1,2092,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209301010130-209312312230.nc,2093,1,1,2093,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209401010130-209412312230.nc,2094,1,1,2094,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209501010130-209512312230.nc,2095,1,1,2095,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209601010130-209612312230.nc,2096,1,1,2096,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209701010130-209712312230.nc,2097,1,1,2097,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209801010130-209812312230.nc,2098,1,1,2098,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_209901010130-209912312230.nc,2099,1,1,2099,12,31
MIROC6,ssp370,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp370_r1i1p1f1_gn_210001010130-210012312230.nc,2100,1,1,2100,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_201501010130-201512312230.nc,2015,1,1,2015,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_201601010130-201612312230.nc,2016,1,1,2016,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_201701010130-201712312230.nc,2017,1,1,2017,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_201801010130-201812312230.nc,2018,1,1,2018,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_201901010130-201912312230.nc,2019,1,1,2019,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202001010130-202012312230.nc,2020,1,1,2020,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202101010130-202112312230.nc,2021,1,1,2021,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202201010130-202212312230.nc,2022,1,1,2022,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202301010130-202312312230.nc,2023,1,1,2023,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202401010130-202412312230.nc,2024,1,1,2024,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202501010130-202512312230.nc,2025,1,1,2025,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202601010130-202612312230.nc,2026,1,1,2026,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202701010130-202712312230.nc,2027,1,1,2027,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202801010130-202812312230.nc,2028,1,1,2028,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_202901010130-202912312230.nc,2029,1,1,2029,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203001010130-203012312230.nc,2030,1,1,2030,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203101010130-203112312230.nc,2031,1,1,2031,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203201010130-203212312230.nc,2032,1,1,2032,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203301010130-203312312230.nc,2033,1,1,2033,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203401010130-203412312230.nc,2034,1,1,2034,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203501010130-203512312230.nc,2035,1,1,2035,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203601010130-203612312230.nc,2036,1,1,2036,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203701010130-203712312230.nc,2037,1,1,2037,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203801010130-203812312230.nc,2038,1,1,2038,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_203901010130-203912312230.nc,2039,1,1,2039,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204001010130-204012312230.nc,2040,1,1,2040,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204101010130-204112312230.nc,2041,1,1,2041,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204201010130-204212312230.nc,2042,1,1,2042,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204301010130-204312312230.nc,2043,1,1,2043,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204401010130-204412312230.nc,2044,1,1,2044,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204501010130-204512312230.nc,2045,1,1,2045,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204601010130-204612312230.nc,2046,1,1,2046,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204701010130-204712312230.nc,2047,1,1,2047,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204801010130-204812312230.nc,2048,1,1,2048,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_204901010130-204912312230.nc,2049,1,1,2049,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205001010130-205012312230.nc,2050,1,1,2050,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205101010130-205112312230.nc,2051,1,1,2051,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205201010130-205212312230.nc,2052,1,1,2052,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205301010130-205312312230.nc,2053,1,1,2053,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205401010130-205412312230.nc,2054,1,1,2054,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205501010130-205512312230.nc,2055,1,1,2055,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205601010130-205612312230.nc,2056,1,1,2056,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205701010130-205712312230.nc,2057,1,1,2057,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205801010130-205812312230.nc,2058,1,1,2058,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_205901010130-205912312230.nc,2059,1,1,2059,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206001010130-206012312230.nc,2060,1,1,2060,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206101010130-206112312230.nc,2061,1,1,2061,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206201010130-206212312230.nc,2062,1,1,2062,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206301010130-206312312230.nc,2063,1,1,2063,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206401010130-206412312230.nc,2064,1,1,2064,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206501010130-206512312230.nc,2065,1,1,2065,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206601010130-206612312230.nc,2066,1,1,2066,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206701010130-206712312230.nc,2067,1,1,2067,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206801010130-206812312230.nc,2068,1,1,2068,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_206901010130-206912312230.nc,2069,1,1,2069,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207001010130-207012312230.nc,2070,1,1,2070,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207101010130-207112312230.nc,2071,1,1,2071,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207201010130-207212312230.nc,2072,1,1,2072,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207301010130-207312312230.nc,2073,1,1,2073,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207401010130-207412312230.nc,2074,1,1,2074,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207501010130-207512312230.nc,2075,1,1,2075,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207601010130-207612312230.nc,2076,1,1,2076,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207701010130-207712312230.nc,2077,1,1,2077,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207801010130-207812312230.nc,2078,1,1,2078,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_207901010130-207912312230.nc,2079,1,1,2079,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208001010130-208012312230.nc,2080,1,1,2080,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208101010130-208112312230.nc,2081,1,1,2081,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208201010130-208212312230.nc,2082,1,1,2082,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208301010130-208312312230.nc,2083,1,1,2083,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208401010130-208412312230.nc,2084,1,1,2084,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208501010130-208512312230.nc,2085,1,1,2085,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208601010130-208612312230.nc,2086,1,1,2086,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208701010130-208712312230.nc,2087,1,1,2087,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208801010130-208812312230.nc,2088,1,1,2088,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_208901010130-208912312230.nc,2089,1,1,2089,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209001010130-209012312230.nc,2090,1,1,2090,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209101010130-209112312230.nc,2091,1,1,2091,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209201010130-209212312230.nc,2092,1,1,2092,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209301010130-209312312230.nc,2093,1,1,2093,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209401010130-209412312230.nc,2094,1,1,2094,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209501010130-209512312230.nc,2095,1,1,2095,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209601010130-209612312230.nc,2096,1,1,2096,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209701010130-209712312230.nc,2097,1,1,2097,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209801010130-209812312230.nc,2098,1,1,2098,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_209901010130-209912312230.nc,2099,1,1,2099,12,31
MIROC6,ssp585,r1i1p1f1,E3hr,uas,gn,v20200731,uas_E3hr_MIROC6_ssp585_r1i1p1f1_gn_210001010130-210012312230.nc,2100,1,1,2100,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185001010300-185012312100.nc,1850,1,1,1850,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185101010300-185112312100.nc,1851,1,1,1851,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185201010300-185212312100.nc,1852,1,1,1852,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185301010300-185312312100.nc,1853,1,1,1853,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185401010300-185412312100.nc,1854,1,1,1854,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185501010300-185512312100.nc,1855,1,1,1855,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185601010300-185612312100.nc,1856,1,1,1856,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185701010300-185712312100.nc,1857,1,1,1857,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185801010300-185812312100.nc,1858,1,1,1858,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_185901010300-185912312100.nc,1859,1,1,1859,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186001010300-186012312100.nc,1860,1,1,1860,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186101010300-186112312100.nc,1861,1,1,1861,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186201010300-186212312100.nc,1862,1,1,1862,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186301010300-186312312100.nc,1863,1,1,1863,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186401010300-186412312100.nc,1864,1,1,1864,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186501010300-186512312100.nc,1865,1,1,1865,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186601010300-186612312100.nc,1866,1,1,1866,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186701010300-186712312100.nc,1867,1,1,1867,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186801010300-186812312100.nc,1868,1,1,1868,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_186901010300-186912312100.nc,1869,1,1,1869,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187001010300-187012312100.nc,1870,1,1,1870,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187101010300-187112312100.nc,1871,1,1,1871,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187201010300-187212312100.nc,1872,1,1,1872,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187301010300-187312312100.nc,1873,1,1,1873,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187401010300-187412312100.nc,1874,1,1,1874,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187501010300-187512312100.nc,1875,1,1,1875,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187601010300-187612312100.nc,1876,1,1,1876,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187701010300-187712312100.nc,1877,1,1,1877,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187801010300-187812312100.nc,1878,1,1,1878,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_187901010300-187912312100.nc,1879,1,1,1879,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188001010300-188012312100.nc,1880,1,1,1880,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188101010300-188112312100.nc,1881,1,1,1881,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188201010300-188212312100.nc,1882,1,1,1882,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188301010300-188312312100.nc,1883,1,1,1883,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188401010300-188412312100.nc,1884,1,1,1884,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188501010300-188512312100.nc,1885,1,1,1885,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188601010300-188612312100.nc,1886,1,1,1886,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188701010300-188712312100.nc,1887,1,1,1887,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188801010300-188812312100.nc,1888,1,1,1888,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_188901010300-188912312100.nc,1889,1,1,1889,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_189001010300-189012312100.nc,1890,1,1,1890,12,31
MIROC6,historical,r1i1p1f1,6hrPlev,vas,gn,v20191204,vas_6hrPlev_MIROC6_historical_r1i1p1f1_gn_189101010300-189112312100.nc,1891,1,1,1891,12,31
